term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
advantageous|-0.006328341659715131|0.0007560461888370604|-0.02178222390046453|-0.01112333468948506|0.036403661817993205|-0.02986861628654554|0.02580870086438134|0.001601504018745589|0.019429894296710278|-0.006138318255127828
affairs|0.01724048711898777|-0.02925277320938259|-0.025181019953285217|0.01918174275811607|-0.010668781212776719|-0.04199189697699989|-0.010314965555358655|-0.0027097722407560467|-0.013914945401914266|-0.009067002510553791
aim|0.025026294862710952|0.004180934414057584|0.020026770271815642|0.08655719066168036|0.014927868319592209|-0.024709207639781728|0.044314764810252615|0.0037582358327726555|0.05473438346240892|-0.0036621681753427186
ancient|0.009356174342381509|0.03159403387142466|-0.00532313957289862|0.03660128983068512|-0.01711026909852523|-0.009689479865083289|-0.0031107137116418047|-0.027287946029005045|-0.0011156442349396398|0.010269376381178565
anxious|-0.00898199758585425|0.05030358283555922|-0.005226941422968721|-0.005327519403522989|0.04274489959407109|0.003134644386984917|-0.02012708528356468|-0.05526206104360321|-0.057501327524389995|0.07370481035948828
appear|-0.001716240941420721|0.001540612983802528|0.01778774892127407|0.04726017428482854|0.027082412980373505|0.008676285441254865|0.0030215920117935354|-0.012466167038445032|-0.0028486434428175948|-0.045995197553050336
appearance|-0.0089806186589926|0.0010348902096068246|0.0019028781842477607|-0.0038280707093950638|0.03759307956404545|-0.004017721286996157|-0.007849439462102833|-0.014214446337017694|0.027841311125127912|0.009740957872322013
appears|0.011543788347020965|0.0016161512567384906|-0.004096455855412177|0.02671399758066666|0.0019991759347355023|-0.00235631493653227|-0.021852516864062112|0.017037775344852315|0.01259713632847976|-0.04778283061669921
appendix|0.009728346027892604|-0.006763431264960074|0.029414565138142095|0.0571258573595507|0.031752820615083284|0.0005331444638095891|-0.04762379379413412|0.01844409576714282|0.02372423084927431|-0.016563005014898123
application|0.08161646637929516|0.014919800543496368|0.017149685010325308|0.07970706875451518|-0.03371222845762632|-0.009511878899505131|0.020698762815343885|-0.015716203530466055|0.10073220026557729|-0.01298336246214465
