term_str|PC0|PC1|PC2|PC3|PC4|PC5|PC6|PC7|PC8|PC9
adherents|0.0019796278705829897|0.06052801230332338|0.008370792567723346|-0.012987354114729207|0.01166960063411478|0.03757250862003128|0.011772630103582263|-0.008105864423958989|-0.01635682877764311|-0.013694318278200324
admirable|-0.026564302198924403|0.014368348278180076|-0.010626804897235857|-0.004220440033508729|-0.018799840978972082|-0.03505864877100444|-0.04916387682190499|-0.019302184337423672|0.019768583264655304|0.04697445562936686
admitted|-0.010716508924385035|-0.011895509375847222|0.007212855640813045|-0.004040630503969353|-0.02048273051044812|0.006456792056523867|0.02510997920002554|-0.009293110360616395|-0.0026285170421338926|0.01271287577137418
adopting|0.0027872727450804894|0.00916028199894931|-0.007299061933090303|0.0008776435898418645|0.029125783972964985|-0.013167448538727106|0.03371118626187716|0.0027023302927487295|0.02602973179737243|0.00260740711740329
adorned|0.023704464991708363|-0.0246598162687428|-0.0024984009672041107|-0.015355367713220552|-0.0254929389388643|0.003150680797944631|0.029125435933061657|-0.018890318806040387|-0.013734545355915903|0.015069978494428784
adorning|0.02661880251552292|-0.039900191174096114|0.0019814337071294486|-0.02635641557472472|-0.036856668077262705|0.01199937861513295|0.028049324971908957|-0.022497021660452744|-0.009878462869812095|0.019202876845327673
advance|-0.08534453706657923|-0.0921360296869761|-0.10289655875926405|0.053185474747616916|0.026429972035341462|0.08325412461214977|0.02260189035576509|-0.04874167104251381|-0.07668744784966926|0.1500407830686117
advanced|-0.014305926004879631|-0.044496747893486746|0.025785510295419017|0.031564614493036915|-0.036788888557598924|0.01221645808597961|0.029761312761271412|-0.02922290704880382|-0.03558194964277711|0.034527349587773946
advancing|-0.09157466458143206|-0.04111668590893513|-0.1608183987708477|0.08278905697591013|0.03518433896247418|0.05728832508533321|0.003357039133628906|-0.03771472198409418|-0.14065624794186707|0.04124736793375817
advantage|0.003398356484458671|-0.02064912209389204|0.011053318017112698|-0.011737044737068856|0.02561003507820769|-0.013732928321015362|0.013298374601126126|0.024584459659520524|0.001959486243775528|-0.00884318424706832
advantageous|0.0007145323501089251|0.0011752662383531277|-0.028509805008675712|-0.022300271745891016|0.013128005449898866|-0.00640743609831864|-0.0038858349062845174|0.0022956310152228597|-0.015496089463274207|0.005385688281247657
advantageously|-0.005756918791992895|0.0002592940170457716|0.002973167509113889|-0.017161848677703637|0.0069251144000456065|0.0187311591916498|-0.016575824303303063|-0.004247785033232961|0.006453868273307122|0.008694802156765281
advantageousness|-0.009435168623555834|-0.0007728009287189531|0.005919887378427155|-0.02915441574306515|-0.001361628574317409|0.0022395804811959873|-0.0018893601902576992|-0.004713691585302214|-0.0038832461854076375|-0.012969618734144735
advice|0.003639236413680963|-0.006497745263904313|-0.00875259839614899|0.004082392168376192|0.029208496245911448|0.013131493416871814|0.03120349750565942|0.018194257407771162|0.023735460350976026|-0.0031305185642013606
affairs|-0.029463191553995786|-0.021038170104752875|0.007794368861070465|0.028942935616129414|0.010029487643438112|0.006168589334395535|-0.02178633829583189|0.016800905785410023|0.013445603669237152|-0.03501957265507512
affect|-0.007841455748314609|-0.023894572363927356|0.026915009285340873|-0.02512304929138225|0.01646575623231165|0.023760154688688646|-0.027113252572049256|-0.016540745473835414|0.01380250535532544|-0.022034721024337626
afford|0.029242378117121715|-0.009285700057023102|-0.0119047725578504|0.00042709087508891684|0.013052952921463995|0.010474369405847209|-0.006109191965277564|0.0005470082608802978|-0.006829852521030857|-0.012714629285063351
affords|0.02818398336234446|-0.004334325644354822|-0.006201959159867298|-0.0024407267966473772|-0.01746310672052633|0.0033111302058762386|0.016867344863222052|-0.005946379087124039|-0.008052242619206434|0.006129526314496932
age|-0.013985694514731924|0.015396113453638074|0.007133519759769737|-0.025043396537008863|-0.01990938855330058|0.0099066029664853|0.029789768156863662|-0.025577527093893587|-0.011033645150263331|-0.010014276188903926
aggravate|-0.013043661250261197|0.007785407595895681|-0.00408462290919941|-0.011190521748908935|-0.02678471529270039|-0.013803616234689549|-0.013660772868914378|0.01226843532751614|0.020356800909908285|0.03148041584609991
